1--------
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,0:,15,54510058
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,0:,15,34736485
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,0:,17,32263863
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,0:,17,31135037
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-5.mis,0:,16,21963071
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-1.mis,0:,20,43571765
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-2.mis,0:,18,44109049
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-3.mis,0:,20,47864234
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-4.mis,0:,16,43281533
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-5.mis,0:,19,42095076
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-1.mis,0:,24,65029662
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-2.mis,0:,18,72482575
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-3.mis,0:,24,74305362
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-4.mis,0:,19,131333930
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-5.mis,0:,20,80335554
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-1.mis,0:,20,114823154
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-2.mis,0:,23,108596135
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-3.mis,0:,22,105072249
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-4.mis,0:,23,106819624
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-5.mis,0:,23,152377855
src/test/resources/BHOSLIB/frb53-24-mis/frb53-24-1.mis,0:,28,240339504
src/test/resources/BHOSLIB/frb53-24-mis/frb53-24-2.mis,0:,27,296503236
src/test/resources/BHOSLIB/frb53-24-mis/frb53-24-3.mis,0:,26,249987385
src/test/resources/BHOSLIB/frb53-24-mis/frb53-24-4.mis,0:,28,220476307
src/test/resources/BHOSLIB/frb53-24-mis/frb53-24-5.mis,0:,30,228062736
src/test/resources/BHOSLIB/frb56-25-mis/frb56-25-1.mis,0:,28,281031423
src/test/resources/BHOSLIB/frb56-25-mis/frb56-25-2.mis,0:,31,213520791
src/test/resources/BHOSLIB/frb56-25-mis/frb56-25-3.mis,0:,28,234798410
src/test/resources/BHOSLIB/frb56-25-mis/frb56-25-4.mis,0:,29,237095630
src/test/resources/BHOSLIB/frb56-25-mis/frb56-25-5.mis,0:,30,231059572
src/test/resources/BHOSLIB/frb59-26-mis/frb59-26-1.mis,0:,29,298018836
src/test/resources/BHOSLIB/frb59-26-mis/frb59-26-2.mis,0:,31,270274768
src/test/resources/BHOSLIB/frb59-26-mis/frb59-26-3.mis,0:,32,261844114
src/test/resources/BHOSLIB/frb59-26-mis/frb59-26-4.mis,0:,29,257608514
src/test/resources/BHOSLIB/frb59-26-mis/frb59-26-5.mis,0:,30,275493175
2--------
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,0:,15,23975221
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,0:,15,23010188
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,0:,17,21942977
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,0:,17,24537083
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-5.mis,0:,16,25386114
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-1.mis,0:,20,49708349
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-2.mis,0:,18,48687267
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-3.mis,0:,20,35642386
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-4.mis,0:,16,40362681
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-5.mis,0:,19,42342125
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-1.mis,0:,24,70553463
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-2.mis,0:,18,67726688
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-3.mis,0:,24,69585317
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-4.mis,0:,19,68607846
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-5.mis,0:,20,68828188
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-1.mis,0:,20,142453255
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-2.mis,0:,23,111749786
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-3.mis,0:,22,136053328
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-4.mis,0:,23,105933016
